date,home_team,away_team,home_goals,away_goals,competition,season,b365h,b365d,b365a,psh,psd,psa
2023-04-01,Cadiz,Sevilla,0.0,2.0,SP1,2022-2023,,,,,,
2023-04-01,Elche,Barcelona,0.0,4.0,SP1,2022-2023,9.5,5.0,1.33,9.78,5.37,1.34
2023-04-01,Elche,Barcelona,0.0,4.0,SP1,2022-2023,9.5,5.0,1.33,9.78,5.37,1.34
2023-04-01,Crystal Palace,Leicester,2.0,1.0,E0,2022-2023,,,,,,
2023-04-01,Cremonese,Atalanta,1.0,3.0,I1,2022-2023,5.5,3.8,1.67,5.19,4.11,1.68
2023-04-01,Cremonese,Atalanta,1.0,3.0,I1,2022-2023,5.5,3.8,1.67,5.19,4.11,1.68
2023-04-01,Inter,Fiorentina,0.0,1.0,I1,2022-2023,,,,,,
2023-04-02,Nantes,Reims,0.0,3.0,F1,2022-2023,3.1,3.3,2.38,3.13,3.42,2.41
2023-04-02,Nantes,Reims,0.0,3.0,F1,2022-2023,3.1,3.3,2.38,3.13,3.42,2.41
2023-04-02,Clermont,Ajaccio,2.0,1.0,F1,2022-2023,2.1,3.2,3.8,2.12,3.22,4.04
2023-04-02,Clermont,Ajaccio,2.0,1.0,F1,2022-2023,2.1,3.2,3.8,2.12,3.22,4.04
2023-04-02,Brest,Toulouse,3.0,1.0,F1,2022-2023,2.9,3.4,2.4,2.85,3.53,2.54
2023-04-02,Brest,Toulouse,3.0,1.0,F1,2022-2023,2.9,3.4,2.4,2.85,3.53,2.54
2023-04-02,Angers,Nice,1.0,1.0,F1,2022-2023,6.5,3.9,1.55,6.34,3.95,1.61
2023-04-02,Angers,Nice,1.0,1.0,F1,2022-2023,6.5,3.9,1.55,6.34,3.95,1.61
2023-04-02,Lille,Lorient,3.0,1.0,F1,2022-2023,1.36,5.0,8.0,1.38,5.38,8.27
2023-04-02,Lille,Lorient,3.0,1.0,F1,2022-2023,1.36,5.0,8.0,1.38,5.38,8.27
2023-04-02,FC Koln,M'gladbach,0.0,0.0,D1,2022-2023,,,,,,
2023-04-02,Werder Bremen,Hoffenheim,1.0,2.0,D1,2022-2023,,,,,,
2023-04-02,Monaco,Strasbourg,4.0,3.0,F1,2022-2023,1.53,4.33,6.0,1.53,4.55,6.31
2023-04-02,Monaco,Strasbourg,4.0,3.0,F1,2022-2023,1.53,4.33,6.0,1.53,4.55,6.31
2023-04-02,Paris SG,Lyon,0.0,1.0,F1,2022-2023,,,,,,
2023-04-02,Monza,Lazio,0.0,2.0,I1,2022-2023,3.8,3.3,2.05,3.89,3.37,2.11
2023-04-02,Monza,Lazio,0.0,2.0,I1,2022-2023,3.8,3.3,2.05,3.89,3.37,2.11
2023-04-02,Newcastle,Man United,2.0,0.0,E0,2022-2023,,,,,,
2023-04-02,Ath Madrid,Betis,1.0,0.0,SP1,2022-2023,,,,,,
2023-04-02,Villarreal,Sociedad,2.0,0.0,SP1,2022-2023,2.4,3.1,3.2,2.46,3.23,3.21
2023-04-02,Villarreal,Sociedad,2.0,0.0,SP1,2022-2023,2.4,3.1,3.2,2.46,3.23,3.21
2023-04-02,Real Madrid,Valladolid,6.0,0.0,SP1,2022-2023,1.2,7.5,11.0,1.21,7.44,13.47
2023-04-02,Real Madrid,Valladolid,6.0,0.0,SP1,2022-2023,1.2,7.5,11.0,1.21,7.44,13.47
2023-04-02,Celta,Almeria,2.0,2.0,SP1,2022-2023,,,,,,
2023-04-02,Napoli,Milan,0.0,4.0,I1,2022-2023,,,,,,
2023-04-02,Roma,Sampdoria,3.0,0.0,I1,2022-2023,,,,,,
2023-04-02,Spezia,Salernitana,1.0,1.0,I1,2022-2023,2.3,3.3,3.2,2.41,3.4,3.14
2023-04-02,Spezia,Salernitana,1.0,1.0,I1,2022-2023,2.3,3.3,3.2,2.41,3.4,3.14
2023-04-02,Bologna,Udinese,3.0,0.0,I1,2022-2023,2.2,3.3,3.4,2.29,3.41,3.35
2023-04-02,Bologna,Udinese,3.0,0.0,I1,2022-2023,2.2,3.3,3.4,2.29,3.41,3.35
2023-04-02,West Ham,Southampton,1.0,0.0,E0,2022-2023,,,,,,
2023-04-03,Sassuolo,Torino,1.0,1.0,I1,2022-2023,2.4,3.3,3.0,2.51,3.33,3.03
2023-04-03,Sassuolo,Torino,1.0,1.0,I1,2022-2023,2.4,3.3,3.0,2.51,3.33,3.03
2023-04-03,Empoli,Lecce,1.0,0.0,I1,2022-2023,2.45,3.1,3.1,2.55,3.12,3.18
2023-04-03,Empoli,Lecce,1.0,0.0,I1,2022-2023,2.45,3.1,3.1,2.55,3.12,3.18
2023-04-03,Valencia,Vallecano,1.0,1.0,SP1,2022-2023,2.05,3.2,3.8,2.16,3.23,3.91
2023-04-03,Valencia,Vallecano,1.0,1.0,SP1,2022-2023,2.05,3.2,3.8,2.16,3.23,3.91
2023-04-03,Everton,Tottenham,1.0,1.0,E0,2022-2023,,,,,,
2023-04-04,Chelsea,Liverpool,0.0,0.0,E0,2022-2023,,,,,,
2023-04-04,Leicester,Aston Villa,1.0,2.0,E0,2022-2023,,,,,,
2023-04-04,Leeds,Nott'm Forest,2.0,1.0,E0,2022-2023,,,,,,
2023-04-04,Bournemouth,Brighton,0.0,2.0,E0,2022-2023,,,,,,
2023-04-05,Man United,Brentford,1.0,0.0,E0,2022-2023,,,,,,
2023-04-05,West Ham,Newcastle,1.0,5.0,E0,2022-2023,,,,,,
2023-04-07,Salernitana,Inter,1.0,1.0,I1,2022-2023,,,,,,
2023-04-07,Lens,Strasbourg,2.0,1.0,F1,2022-2023,1.5,4.33,6.5,1.56,4.33,6.34
2023-04-07,Lens,Strasbourg,2.0,1.0,F1,2022-2023,1.5,4.33,6.5,1.56,4.33,6.34
2023-04-07,Lecce,Napoli,1.0,2.0,I1,2022-2023,5.75,3.6,1.65,6.2,3.68,1.69
2023-04-07,Lecce,Napoli,1.0,2.0,I1,2022-2023,5.75,3.6,1.65,6.2,3.68,1.69
2023-04-07,Milan,Empoli,0.0,0.0,I1,2022-2023,,,,,,
2023-04-07,Sevilla,Celta,2.0,2.0,SP1,2022-2023,,,,,,
2023-04-08,Sociedad,Getafe,2.0,0.0,SP1,2022-2023,1.7,3.3,6.0,1.71,3.43,6.46
2023-04-08,Sociedad,Getafe,2.0,0.0,SP1,2022-2023,1.7,3.3,6.0,1.71,3.43,6.46
2023-04-08,Lazio,Juventus,2.0,1.0,I1,2022-2023,2.75,2.9,2.9,2.8,3.03,2.94
2023-04-08,Lazio,Juventus,2.0,1.0,I1,2022-2023,2.75,2.9,2.9,2.8,3.03,2.94
2023-04-08,Espanol,Ath Bilbao,1.0,2.0,SP1,2022-2023,,,,,,
2023-04-08,Atalanta,Bologna,0.0,2.0,I1,2022-2023,1.65,3.8,5.5,1.7,3.92,5.33
2023-04-08,Atalanta,Bologna,0.0,2.0,I1,2022-2023,1.65,3.8,5.5,1.7,3.92,5.33
2023-04-08,Real Madrid,Villarreal,2.0,3.0,SP1,2022-2023,1.53,4.33,5.75,1.54,4.57,6.15
2023-04-08,Real Madrid,Villarreal,2.0,3.0,SP1,2022-2023,1.53,4.33,5.75,1.54,4.57,6.15
2023-04-08,Angers,Lille,1.0,0.0,F1,2022-2023,8.0,5.0,1.4,8.39,5.1,1.4
2023-04-08,Angers,Lille,1.0,0.0,F1,2022-2023,8.0,5.0,1.4,8.39,5.1,1.4
2023-04-08,Nice,Paris SG,0.0,2.0,F1,2022-2023,,,,,,
2023-04-08,Osasuna,Elche,2.0,1.0,SP1,2022-2023,1.73,3.6,5.0,1.77,3.57,5.39
2023-04-08,Osasuna,Elche,2.0,1.0,SP1,2022-2023,1.73,3.6,5.0,1.77,3.57,5.39
2023-04-08,Torino,Roma,0.0,1.0,I1,2022-2023,,,,,,
2023-04-08,Wolves,Chelsea,1.0,0.0,E0,2022-2023,,,,,,
2023-04-08,Sampdoria,Cremonese,2.0,3.0,I1,2022-2023,2.38,3.25,3.2,2.4,3.34,3.21
2023-04-08,Sampdoria,Cremonese,2.0,3.0,I1,2022-2023,2.38,3.25,3.2,2.4,3.34,3.21
2023-04-08,Fiorentina,Spezia,1.0,1.0,I1,2022-2023,1.4,4.5,8.5,1.43,4.78,8.23
2023-04-08,Fiorentina,Spezia,1.0,1.0,I1,2022-2023,1.4,4.5,8.5,1.43,4.78,8.23
2023-04-08,Udinese,Monza,2.0,2.0,I1,2022-2023,2.0,3.5,3.8,2.11,3.49,3.73
2023-04-08,Udinese,Monza,2.0,2.0,I1,2022-2023,2.0,3.5,3.8,2.11,3.49,3.73
2023-04-08,Man United,Everton,2.0,0.0,E0,2022-2023,,,,,,
2023-04-08,Aston Villa,Nott'm Forest,2.0,0.0,E0,2022-2023,,,,,,
2023-04-08,Brentford,Newcastle,1.0,2.0,E0,2022-2023,,,,,,
2023-04-08,Fulham,West Ham,0.0,1.0,E0,2022-2023,,,,,,
2023-04-08,Leicester,Bournemouth,0.0,1.0,E0,2022-2023,,,,,,
2023-04-08,Tottenham,Brighton,2.0,1.0,E0,2022-2023,,,,,,
2023-04-08,Southampton,Man City,1.0,4.0,E0,2022-2023,,,,,,
2023-04-08,Verona,Sassuolo,2.0,1.0,I1,2022-2023,,,,,,
2023-04-08,Dortmund,Union Berlin,2.0,1.0,D1,2022-2023,,,,,,
2023-04-08,Freiburg,Bayern Munich,0.0,1.0,D1,2022-2023,6.5,5.0,1.45,6.54,5.11,1.46
2023-04-08,Freiburg,Bayern Munich,0.0,1.0,D1,2022-2023,6.5,5.0,1.45,6.54,5.11,1.46
2023-04-08,Leverkusen,Ein Frankfurt,3.0,1.0,D1,2022-2023,,,,,,
2023-04-08,Mainz,Werder Bremen,2.0,2.0,D1,2022-2023,,,,,,
2023-04-08,Hertha,RB Leipzig,0.0,1.0,D1,2022-2023,,,,,,
2023-04-08,Augsburg,FC Koln,1.0,3.0,D1,2022-2023,,,,,,
2023-04-09,Valladolid,Mallorca,3.0,3.0,SP1,2022-2023,2.5,2.9,3.2,2.66,2.83,3.36
2023-04-09,Valladolid,Mallorca,3.0,3.0,SP1,2022-2023,2.5,2.9,3.2,2.66,2.83,3.36
2023-04-09,Betis,Cadiz,0.0,2.0,SP1,2022-2023,,,,,,
2023-04-09,Almeria,Valencia,2.0,1.0,SP1,2022-2023,,,,,,
2023-04-09,Vallecano,Ath Madrid,1.0,2.0,SP1,2022-2023,,,,,,
2023-04-09,Lorient,Marseille,0.0,0.0,F1,2022-2023,5.0,4.2,1.65,5.02,4.34,1.66
2023-04-09,Lorient,Marseille,0.0,0.0,F1,2022-2023,5.0,4.2,1.65,5.02,4.34,1.66
2023-04-09,Bochum,Stuttgart,2.0,3.0,D1,2022-2023,,,,,,
2023-04-09,Nantes,Monaco,2.0,2.0,F1,2022-2023,4.0,3.6,1.91,3.85,3.79,1.98
2023-04-09,Nantes,Monaco,2.0,2.0,F1,2022-2023,4.0,3.6,1.91,3.85,3.79,1.98
2023-04-09,Troyes,Clermont,0.0,2.0,F1,2022-2023,2.75,3.25,2.63,2.83,3.4,2.63
2023-04-09,Troyes,Clermont,0.0,2.0,F1,2022-2023,2.75,3.25,2.63,2.83,3.4,2.63
2023-04-09,Reims,Brest,1.0,1.0,F1,2022-2023,1.62,3.8,5.75,1.64,4.18,5.55
2023-04-09,Reims,Brest,1.0,1.0,F1,2022-2023,1.62,3.8,5.75,1.64,4.18,5.55
2023-04-09,Montpellier,Toulouse,1.0,2.0,F1,2022-2023,2.05,3.6,3.5,2.07,3.86,3.48
2023-04-09,Montpellier,Toulouse,1.0,2.0,F1,2022-2023,2.05,3.6,3.5,2.07,3.86,3.48
2023-04-09,Ajaccio,Auxerre,0.0,3.0,F1,2022-2023,2.8,2.9,2.8,2.9,2.97,2.9
2023-04-09,Ajaccio,Auxerre,0.0,3.0,F1,2022-2023,2.8,2.9,2.8,2.9,2.97,2.9
2023-04-09,Lyon,Rennes,3.0,1.0,F1,2022-2023,2.15,3.4,3.4,2.22,3.53,3.39
2023-04-09,Lyon,Rennes,3.0,1.0,F1,2022-2023,2.15,3.4,3.4,2.22,3.53,3.39
2023-04-09,Hoffenheim,Schalke 04,2.0,0.0,D1,2022-2023,,,,,,
2023-04-09,Leeds,Crystal Palace,1.0,5.0,E0,2022-2023,,,,,,
2023-04-09,Liverpool,Arsenal,2.0,2.0,E0,2022-2023,,,,,,
2023-04-09,M'gladbach,Wolfsburg,2.0,0.0,D1,2022-2023,,,,,,
2023-04-10,Barcelona,Girona,0.0,0.0,SP1,2022-2023,1.3,5.5,10.0,1.31,5.83,10.1
2023-04-10,Barcelona,Girona,0.0,0.0,SP1,2022-2023,1.3,5.5,10.0,1.31,5.83,10.1
2023-04-14,Schalke 04,Hertha,5.0,2.0,D1,2022-2023,,,,,,
2023-04-14,Spezia,Lazio,0.0,3.0,I1,2022-2023,5.25,3.6,1.7,5.47,3.65,1.75
2023-04-14,Spezia,Lazio,0.0,3.0,I1,2022-2023,5.25,3.6,1.7,5.47,3.65,1.75
2023-04-14,Cremonese,Empoli,1.0,0.0,I1,2022-2023,2.45,3.3,2.88,2.53,3.3,3.04
2023-04-14,Cremonese,Empoli,1.0,0.0,I1,2022-2023,2.45,3.3,2.88,2.53,3.3,3.04
2023-04-14,Vallecano,Osasuna,2.0,1.0,SP1,2022-2023,2.2,3.1,3.6,2.22,3.13,3.87
2023-04-14,Vallecano,Osasuna,2.0,1.0,SP1,2022-2023,2.2,3.1,3.6,2.22,3.13,3.87
2023-04-14,Toulouse,Lyon,1.0,2.0,F1,2022-2023,3.4,3.8,2.0,3.53,3.92,2.04
2023-04-14,Toulouse,Lyon,1.0,2.0,F1,2022-2023,3.4,3.8,2.0,3.53,3.92,2.04
2023-04-15,Villarreal,Valladolid,1.0,2.0,SP1,2022-2023,1.44,4.75,6.5,1.44,4.96,7.39
2023-04-15,Villarreal,Valladolid,1.0,2.0,SP1,2022-2023,1.44,4.75,6.5,1.44,4.96,7.39
2023-04-15,Bologna,Milan,1.0,1.0,I1,2022-2023,,,,,,
2023-04-15,Napoli,Verona,0.0,0.0,I1,2022-2023,,,,,,
2023-04-15,Inter,Monza,0.0,1.0,I1,2022-2023,,,,,,
2023-04-15,Ein Frankfurt,M'gladbach,1.0,1.0,D1,2022-2023,,,,,,
2023-04-15,Ath Bilbao,Sociedad,2.0,0.0,SP1,2022-2023,,,,,,
2023-04-15,Stuttgart,Dortmund,3.0,3.0,D1,2022-2023,,,,,,
2023-04-15,RB Leipzig,Augsburg,3.0,2.0,D1,2022-2023,1.25,6.5,10.0,1.26,6.63,10.84
2023-04-15,RB Leipzig,Augsburg,3.0,2.0,D1,2022-2023,1.25,6.5,10.0,1.26,6.63,10.84
2023-04-15,FC Koln,Mainz,1.0,1.0,D1,2022-2023,,,,,,
2023-04-15,Bayern Munich,Hoffenheim,1.0,1.0,D1,2022-2023,1.22,7.5,11.0,1.22,7.89,10.9
2023-04-15,Bayern Munich,Hoffenheim,1.0,1.0,D1,2022-2023,1.22,7.5,11.0,1.22,7.89,10.9
2023-04-15,Rennes,Reims,3.0,0.0,F1,2022-2023,2.2,3.4,3.25,2.24,3.57,3.3
2023-04-15,Rennes,Reims,3.0,0.0,F1,2022-2023,2.2,3.4,3.25,2.24,3.57,3.3
2023-04-15,Aston Villa,Newcastle,3.0,0.0,E0,2022-2023,,,,,,
2023-04-15,Chelsea,Brighton,1.0,2.0,E0,2022-2023,,,,,,
2023-04-15,Everton,Fulham,1.0,3.0,E0,2022-2023,,,,,,
2023-04-15,Betis,Espanol,3.0,1.0,SP1,2022-2023,,,,,,
2023-04-15,Southampton,Crystal Palace,0.0,2.0,E0,2022-2023,,,,,,
2023-04-15,Tottenham,Bournemouth,2.0,3.0,E0,2022-2023,,,,,,
2023-04-15,Cadiz,Real Madrid,0.0,2.0,SP1,2022-2023,,,,,,
2023-04-15,Man City,Leicester,3.0,1.0,E0,2022-2023,,,,,,
2023-04-15,Paris SG,Lens,3.0,1.0,F1,2022-2023,,,,,,
2023-04-15,Wolves,Brentford,2.0,0.0,E0,2022-2023,,,,,,
2023-04-16,Wolfsburg,Leverkusen,0.0,0.0,D1,2022-2023,,,,,,
2023-04-16,Auxerre,Nantes,2.0,1.0,F1,2022-2023,2.45,3.1,3.2,2.56,3.06,3.22
2023-04-16,Auxerre,Nantes,2.0,1.0,F1,2022-2023,2.45,3.1,3.2,2.56,3.06,3.22
2023-04-16,Marseille,Troyes,3.0,1.0,F1,2022-2023,1.2,7.0,13.0,1.22,7.18,12.92
2023-04-16,Marseille,Troyes,3.0,1.0,F1,2022-2023,1.2,7.0,13.0,1.22,7.18,12.92
2023-04-16,Valencia,Sevilla,0.0,2.0,SP1,2022-2023,2.2,3.2,3.6,2.22,3.31,3.63
2023-04-16,Valencia,Sevilla,0.0,2.0,SP1,2022-2023,2.2,3.2,3.6,2.22,3.31,3.63
2023-04-16,Ath Madrid,Almeria,2.0,1.0,SP1,2022-2023,,,,,,
2023-04-16,Getafe,Barcelona,0.0,0.0,SP1,2022-2023,6.0,3.8,1.6,6.37,3.9,1.62
2023-04-16,Getafe,Barcelona,0.0,0.0,SP1,2022-2023,6.0,3.8,1.6,6.37,3.9,1.62
2023-04-16,Girona,Elche,2.0,0.0,SP1,2022-2023,1.53,4.33,6.0,1.54,4.37,6.51
2023-04-16,Girona,Elche,2.0,0.0,SP1,2022-2023,1.53,4.33,6.0,1.54,4.37,6.51
2023-04-16,Lille,Montpellier,2.0,1.0,F1,2022-2023,1.5,4.5,6.0,1.55,4.67,5.85
2023-04-16,Lille,Montpellier,2.0,1.0,F1,2022-2023,1.5,4.5,6.0,1.55,4.67,5.85
2023-04-16,Union Berlin,Bochum,1.0,1.0,D1,2022-2023,,,,,,
2023-04-16,Strasbourg,Ajaccio,3.0,1.0,F1,2022-2023,1.75,3.3,5.25,1.79,3.47,5.5
2023-04-16,Strasbourg,Ajaccio,3.0,1.0,F1,2022-2023,1.75,3.3,5.25,1.79,3.47,5.5
2023-04-16,Monaco,Lorient,3.0,1.0,F1,2022-2023,1.4,5.0,7.0,1.41,5.44,7.09
2023-04-16,Monaco,Lorient,3.0,1.0,F1,2022-2023,1.4,5.0,7.0,1.41,5.44,7.09
2023-04-16,Werder Bremen,Freiburg,1.0,2.0,D1,2022-2023,,,,,,
2023-04-16,Sassuolo,Juventus,1.0,0.0,I1,2022-2023,3.8,3.5,2.0,3.77,3.54,2.08
2023-04-16,Sassuolo,Juventus,1.0,0.0,I1,2022-2023,3.8,3.5,2.0,3.77,3.54,2.08
2023-04-16,West Ham,Arsenal,2.0,2.0,E0,2022-2023,,,,,,
2023-04-16,Nott'm Forest,Man United,0.0,2.0,E0,2022-2023,,,,,,
2023-04-16,Roma,Udinese,3.0,0.0,I1,2022-2023,,,,,,
2023-04-16,Torino,Salernitana,1.0,1.0,I1,2022-2023,1.73,3.5,5.25,1.75,3.61,5.55
2023-04-16,Torino,Salernitana,1.0,1.0,I1,2022-2023,1.73,3.5,5.25,1.75,3.61,5.55
2023-04-16,Lecce,Sampdoria,1.0,1.0,I1,2022-2023,1.95,3.2,4.33,1.98,3.29,4.56
2023-04-16,Lecce,Sampdoria,1.0,1.0,I1,2022-2023,1.95,3.2,4.33,1.98,3.29,4.56
2023-04-16,Brest,Nice,1.0,0.0,F1,2022-2023,3.1,3.25,2.3,3.26,3.31,2.39
2023-04-16,Brest,Nice,1.0,0.0,F1,2022-2023,3.1,3.25,2.3,3.26,3.31,2.39
2023-04-16,Clermont,Angers,2.0,1.0,F1,2022-2023,1.8,3.75,4.33,1.84,3.69,4.65
2023-04-16,Clermont,Angers,2.0,1.0,F1,2022-2023,1.8,3.75,4.33,1.84,3.69,4.65
2023-04-17,Celta,Mallorca,0.0,1.0,SP1,2022-2023,,,,,,
2023-04-17,Fiorentina,Atalanta,1.0,1.0,I1,2022-2023,2.4,3.4,2.9,2.41,3.62,2.97
2023-04-17,Fiorentina,Atalanta,1.0,1.0,I1,2022-2023,2.4,3.4,2.9,2.41,3.62,2.97
2023-04-17,Leeds,Liverpool,1.0,6.0,E0,2022-2023,,,,,,
2023-04-21,Espanol,Cadiz,0.0,0.0,SP1,2022-2023,,,,,,
2023-04-21,Angers,Paris SG,1.0,2.0,F1,2022-2023,,,,,,
2023-04-21,Verona,Bologna,2.0,1.0,I1,2022-2023,,,,,,
2023-04-21,Arsenal,Southampton,3.0,3.0,E0,2022-2023,,,,,,
2023-04-21,Augsburg,Stuttgart,1.0,1.0,D1,2022-2023,,,,,,
2023-04-22,Real Madrid,Celta,2.0,0.0,SP1,2022-2023,,,,,,
2023-04-22,Valladolid,Girona,1.0,0.0,SP1,2022-2023,2.5,3.4,2.8,2.49,3.52,2.93
2023-04-22,Valladolid,Girona,1.0,0.0,SP1,2022-2023,2.5,3.4,2.8,2.49,3.52,2.93
2023-04-22,Lazio,Torino,0.0,1.0,I1,2022-2023,1.83,3.4,4.75,1.88,3.33,5.12
2023-04-22,Lazio,Torino,0.0,1.0,I1,2022-2023,1.83,3.4,4.75,1.88,3.33,5.12
2023-04-22,Sampdoria,Spezia,1.0,1.0,I1,2022-2023,2.55,3.2,2.88,2.59,3.33,2.93
2023-04-22,Sampdoria,Spezia,1.0,1.0,I1,2022-2023,2.55,3.2,2.88,2.59,3.33,2.93
2023-04-22,Sociedad,Vallecano,2.0,1.0,SP1,2022-2023,1.67,3.5,6.0,1.67,3.69,6.17
2023-04-22,Sociedad,Vallecano,2.0,1.0,SP1,2022-2023,1.67,3.5,6.0,1.67,3.69,6.17
2023-04-22,Lens,Monaco,3.0,0.0,F1,2022-2023,2.1,3.6,3.4,2.14,3.62,3.5
2023-04-22,Lens,Monaco,3.0,0.0,F1,2022-2023,2.1,3.6,3.4,2.14,3.62,3.5
2023-04-22,Auxerre,Lille,1.0,1.0,F1,2022-2023,4.5,4.0,1.7,4.87,3.94,1.75
2023-04-22,Auxerre,Lille,1.0,1.0,F1,2022-2023,4.5,4.0,1.7,4.87,3.94,1.75
2023-04-22,Salernitana,Sassuolo,3.0,0.0,I1,2022-2023,3.1,3.5,2.25,3.15,3.61,2.31
2023-04-22,Salernitana,Sassuolo,3.0,0.0,I1,2022-2023,3.1,3.5,2.25,3.15,3.61,2.31
2023-04-22,Almeria,Ath Bilbao,1.0,2.0,SP1,2022-2023,,,,,,
2023-04-22,Osasuna,Betis,3.0,2.0,SP1,2022-2023,,,,,,
2023-04-22,Brentford,Aston Villa,1.0,1.0,E0,2022-2023,,,,,,
2023-04-22,Dortmund,Ein Frankfurt,4.0,0.0,D1,2022-2023,,,,,,
2023-04-22,Mainz,Bayern Munich,3.0,1.0,D1,2022-2023,,,,,,
2023-04-22,Hoffenheim,FC Koln,1.0,3.0,D1,2022-2023,,,,,,
2023-04-22,Hertha,Werder Bremen,2.0,4.0,D1,2022-2023,,,,,,
2023-04-22,Bochum,Wolfsburg,1.0,5.0,D1,2022-2023,,,,,,
2023-04-22,Crystal Palace,Everton,0.0,0.0,E0,2022-2023,,,,,,
2023-04-22,Fulham,Leeds,2.0,1.0,E0,2022-2023,,,,,,
2023-04-22,Leicester,Wolves,2.0,1.0,E0,2022-2023,,,,,,
2023-04-22,Liverpool,Nott'm Forest,3.0,2.0,E0,2022-2023,,,,,,
2023-04-23,Newcastle,Tottenham,6.0,1.0,E0,2022-2023,,,,,,
2023-04-23,Juventus,Napoli,0.0,1.0,I1,2022-2023,2.88,3.1,2.6,2.9,3.25,2.66
2023-04-23,Juventus,Napoli,0.0,1.0,I1,2022-2023,2.88,3.1,2.6,2.9,3.25,2.66
2023-04-23,Freiburg,Schalke 04,4.0,0.0,D1,2022-2023,,,,,,
2023-04-23,Bournemouth,West Ham,0.0,4.0,E0,2022-2023,,,,,,
2023-04-23,Sevilla,Villarreal,2.0,1.0,SP1,2022-2023,2.75,3.4,2.55,2.87,3.46,2.57
2023-04-23,Sevilla,Villarreal,2.0,1.0,SP1,2022-2023,2.75,3.4,2.55,2.87,3.46,2.57
2023-04-23,Barcelona,Ath Madrid,1.0,0.0,SP1,2022-2023,,,,,,
2023-04-23,Leverkusen,RB Leipzig,2.0,0.0,D1,2022-2023,,,,,,
2023-04-23,Elche,Valencia,0.0,2.0,SP1,2022-2023,4.33,3.5,1.85,4.53,3.58,1.89
2023-04-23,Elche,Valencia,0.0,2.0,SP1,2022-2023,4.33,3.5,1.85,4.53,3.58,1.89
2023-04-23,Empoli,Inter,0.0,3.0,I1,2022-2023,,,,,,
2023-04-23,Lyon,Marseille,1.0,2.0,F1,2022-2023,2.5,3.5,2.7,2.55,3.73,2.72
2023-04-23,Lyon,Marseille,1.0,2.0,F1,2022-2023,2.5,3.5,2.7,2.55,3.73,2.72
2023-04-23,Montpellier,Rennes,1.0,0.0,F1,2022-2023,3.3,3.25,2.3,3.3,3.52,2.27
2023-04-23,Montpellier,Rennes,1.0,0.0,F1,2022-2023,3.3,3.25,2.3,3.3,3.52,2.27
2023-04-23,Nice,Clermont,1.0,2.0,F1,2022-2023,1.8,3.4,5.0,1.83,3.63,4.79
2023-04-23,Nice,Clermont,1.0,2.0,F1,2022-2023,1.8,3.4,5.0,1.83,3.63,4.79
2023-04-23,Nantes,Troyes,2.0,2.0,F1,2022-2023,1.62,4.0,5.25,1.68,3.99,5.46
2023-04-23,Nantes,Troyes,2.0,2.0,F1,2022-2023,1.62,4.0,5.25,1.68,3.99,5.46
2023-04-23,Lorient,Toulouse,0.0,1.0,F1,2022-2023,2.38,3.75,2.88,2.39,3.71,2.93
2023-04-23,Lorient,Toulouse,0.0,1.0,F1,2022-2023,2.38,3.75,2.88,2.39,3.71,2.93
2023-04-23,Ajaccio,Brest,0.0,0.0,F1,2022-2023,3.1,3.1,2.38,3.44,3.14,2.39
2023-04-23,Ajaccio,Brest,0.0,0.0,F1,2022-2023,3.1,3.1,2.38,3.44,3.14,2.39
2023-04-23,Reims,Strasbourg,0.0,2.0,F1,2022-2023,1.91,3.6,3.8,1.95,3.8,3.94
2023-04-23,Reims,Strasbourg,0.0,2.0,F1,2022-2023,1.91,3.6,3.8,1.95,3.8,3.94
2023-04-23,Monza,Fiorentina,3.0,2.0,I1,2022-2023,3.7,3.4,2.05,3.74,3.53,2.09
2023-04-23,Monza,Fiorentina,3.0,2.0,I1,2022-2023,3.7,3.4,2.05,3.74,3.53,2.09
2023-04-23,Udinese,Cremonese,3.0,0.0,I1,2022-2023,1.7,3.8,5.0,1.74,3.93,4.97
2023-04-23,Udinese,Cremonese,3.0,0.0,I1,2022-2023,1.7,3.8,5.0,1.74,3.93,4.97
2023-04-23,Milan,Lecce,2.0,0.0,I1,2022-2023,,,,,,
2023-04-23,Mallorca,Getafe,3.0,1.0,SP1,2022-2023,2.3,2.88,3.75,2.41,2.8,3.92
2023-04-23,Mallorca,Getafe,3.0,1.0,SP1,2022-2023,2.3,2.88,3.75,2.41,2.8,3.92
2023-04-23,M'gladbach,Union Berlin,0.0,1.0,D1,2022-2023,,,,,,
2023-04-24,Atalanta,Roma,3.0,1.0,I1,2022-2023,,,,,,
2023-04-25,Betis,Sociedad,0.0,0.0,SP1,2022-2023,,,,,,
2023-04-25,Girona,Real Madrid,4.0,2.0,SP1,2022-2023,5.25,4.33,1.57,5.56,4.55,1.6
2023-04-25,Girona,Real Madrid,4.0,2.0,SP1,2022-2023,5.25,4.33,1.57,5.56,4.55,1.6
2023-04-25,Cadiz,Osasuna,0.0,1.0,SP1,2022-2023,,,,,,
2023-04-25,Wolves,Crystal Palace,2.0,0.0,E0,2022-2023,,,,,,
2023-04-25,Aston Villa,Fulham,1.0,0.0,E0,2022-2023,,,,,,
2023-04-25,Leeds,Leicester,1.0,1.0,E0,2022-2023,,,,,,
2023-04-26,Ath Madrid,Mallorca,3.0,1.0,SP1,2022-2023,,,,,,
